isoamyldichloroarsine,isoamildicloroarsina,
?-isoamylene,?-isoamileno,
ß-isoamylene,ß-isoamileno,
isoamyl ether,éter isoamílico,
isoamyl formate,formiato isoamílico,
isoamyl furoate,furoato de isoamilo,
isoamyl isovalerate,isovalerianato de isoamilo,
sec-isoamyl mercaptan,sec-isoamilmercaptano,
isoamyl nitrite,nitrito de isoamilo,
isoamyl pelargonate,pelargonato de isoamilo,
isoamyl phthalate,ftalato de isoamilo,
isoamyl propionate,propionato de isoamilo,
isoamyl salicylate,salicilato de isoamilo,
isoamyl valerate,valerianato de isoamilo,
isoascorbic acid,ácido isoascórbico,
isobars,isóbaros,
isobenzan,isobenzano,
isoborneol,isoborneol,
isobornyl acetate,acetato de isobornilo,
isobornyl salicylate,salicilato de isobornilo,
isobornyl thiocyanoacetate,tiocianoacetato de isobornilo,
isobornyl valerate,valerianato de isobornilo,
isobutane,isobutano,
isobutane hydrate,hidrato de isobutano,
isobutanol,isobutanol,
isobutanolamine,isobutanolamina,
isobutene,isobuteno,
isobutyl acetate,acetato de isobutilo,
isobutyl acrylate,acrilato de isobutilo,
isobutyl alcohol,alcohol isobutílico,
isobutyl aldehyde,aldehído isobutílico,
isobutylamine,isobutilamina,
isobutyl-p-aminobenzoate,p-aminobenzoato de isobutilo,
isobutylbenzene,isobutilbenceno,
isobutyl benzoate,benzoato de isobutilo,
isobutyl carbinol,"isobutilcarbinol,",
isobutyl chloroformate,cloroformiato de isobutilo,
isobutyl cinammate,cinamato de isobutilo,
isobutyl cyanoacrylate,cianoacrilato de isobutilo,
isobutylene,isobutileno,
isobutylene-isoprene rubber,caucho de isobutileno-isopreno,
isobutyl furoate,furoato de isobutilo,
N-isobutylhendecenamide,N-isobutilhendecenamida,
isobutyl heptyl ketone,isobutil heptil cetona,
isobutyl isobutyrate,isobutirato de isobutilo,
isobutyl mercaptan,isobutil mecaptano,
isobutyl phenylacetate,fenilacetato de isobutilo,
isobutyl propionate,propionato de isobutilo,
isobutyl salicylate,saliciato de isobutilo,
isobutyl stearate,estearato de isobutilo,
N-isobutylundecylenamide,N-isobutilundecilenamida,
isobutyl valerate,valerianato de isobutilo,
isobutyl vinyl ether,isobutil vinil éter,
isobutyraldehyde,isobutiraldehído,
isobutyric acid,ácido isobutirico,
isobutyric anhydride,anhídrido isobutirico,
isobutyronitrile,isobutironitrilo,
isobutyroyl chloride,cloruro de isobutiroilo,
isocetyl laurate,laurato de isocetilo,
isocetyl myristate,miristato de isocetilo,
isocetyl oleate,oleato de isocetilo,
isocetyl stearate,estearato de isocetilo,
isocil,isocil,
isocinchomeronic acid,ácido isocincomerónico,
isocrotonic acid,ácido isocrotónico,
isocyanate,isocianato,
isocyanate generator,generador de isocianato,
isocyanate resin,resina de isocianato,
isocyanic acid,ácido isociánico,
isocyanurate,isocianurato,
isocyanuric acid,ácido isociandrico,
isodecaldehyde,isodecaldehido,
isodecane,isodecano,
isodecanoic acid,Acido isodecanoico,
isodecanol,isodecanol,
isodecyl chloride,cloruro de isodecilo,
isodecyl octyl adipate,adipato de isodecilo y octilo,
isodecyl pelargonate,pelargonato de isodecilo,
isodrin,isodrina,
isodurene,isodureno,
isoelectric point,punto isoeléctrico,
isoeugenol,isoeugenol,
isoeugenol acetate,acetato de isoeugenol,
isoeugenol ethyl ether,éter etilico del isoeugenol,
isoflurophate,isofluorfato,
isoheptane,isoheptano,
isohexane,isohexano,
isolan,isolan,
isolation,aislamiento,
isoleucine,isoleucina,
isomer,isómero,
isomerization,isomerización,
?-isomethylionone,?-isometilionona,
isomorphism,isomorfismo,
isonipecaine hydrochloride,clorhidrato de isonipecaina,
isononyl alcohol,alcohol isononifco,
isooctane,isooctano,
isooctene,isoocteno,
isooctyl adipate,adipato de isooctilo,
isooctyl alcohol,alcohol isooctilico,
isooctyl isodecyl phthalate,Italato de isooctilo isodecilo,
isooctylmercaptoacetate,isooctilmercaptoacetato,
isooctyl palmitate,palmitato de isooctilo,
isooctylphenoxypolyoxyethylene ethanol,isooctilfenoxipolioxietilenetanol,
isooctyl thioglycolate,tioglicolato de isooctilo,
isopentaldehyde,isopentaldehydo,
isopentane,isopentano,
isopentanoic acid,ácido isopentanoico,
isopentyl alcohol,alcohol isopentilico,
isophane insulin suspension,suspensión de isofana-insulina,
isophorone,isoforona,
isophorone diisocyanate,diisocianato de isoforona,
isophthalic acid,Acido isoftálico,
isophthaloyl chloride,cloruro de isoftaloilo,
isopolyester,isopoliéster,
isoprene,isopreno,
isoprenoid,isoprenoides,
isopropanol,isopropanol,
isopropanolamine,isopropanolamina,
isopropenyl acetate,acetato de isopropenilo,
isopropenylacetylene,isopropenilacetileno,
isopropenyl chloride,cloruro de isopropenilo,
isopropenylchloroformate,cloroformiato de isopropenilo,
p-isopropoxydiphenylamine,p-isopropoxidifenilamina,
2-isopropoxyethanol,2-isopropoxietanol,
o-isopropoxyphenyl-N-methylcarbamate,Nmetilcarbamato de o-isopropoxifenilo,
?-isopropoxypropionitrile,?-isopropoxipropionitrilo,
isopropyl acetate,acetato de isopropilo,
isopropylacetone,isopropilacetona,
N-isopropylacrylamide,N-isopropilacrilamida,
isopropyl alcohol,alcohol isopropílico,
isopropylamine,isopropilamina,
p-isopropylaminodiphenylamine,p-isopropilaminodifenilamina,
isopropylaminoethanol,isopropilaminoetanol,
N-isopropylaniline,N-isopropilanilina,
p-isopropylaniline,p-isopropilanilina,
isopropyl antimonite,antimonito de isopropilo,
p-isopropylbenzaldehyde,p-isopropilbenzaldehído,
isopropylbenzene,isopropilbenceno,
p-isopropylbenzyl alcohol,alcohol p-isopropilbencílico,
isopropyl bromide,bromuro de isopropilo,
isopropyl butyrate,butirato de isopropilo,
isopropylcarbinol,isopropilcarbinol,
isopropyl chloride,cloruro de isopropilo,
N-isopropyl-a-chloroacetanilide,N-isopropila-cloroacetanilida,
isopropyl-3-chlorocarbanilate,3-clorocarbanilato de isopropilo,
isopropyl chloroformate,cloroformiato de isopropilo,
isopropyl-N-(3-chlorophenyl)carbamate,N-(3clorofenil)carbamato de isopropilo,
isopropyl-m-cresol,isopropil-m-cresol,
isopropyl-o-cresol,isopropil-o-cresol,
isopropyl cresol,isopropilcresol,
isopropyl cyanide,cianuro de isopropilo,
isopropyl dichlorophenoxyacetate,diclorofenoxiacetato de isopropilo,
isopropyldiethanolamine,isopropildietanolamina,
2-isopropyl-4-dimethylamino-5-methylphenyl-l-piperidinecarboxylate methyl chloride,metilcloruro del 1-piperidinocarboxilato de 2-isopropil-4-dimetilamino5-metílfenilo,
isopropylethanolamine,isopropiletanolamina,
isopropyl ether,éter isopropílico,
isopropylethylene,isopropiletileno,
isopropyl furoate,furoato de isopropilo,
isopropyl glycidyl ether,isopropil glicidil éter,
isopropylideneacetone,isopropilidenacetona,
"p,p-isopropylidenediphenol","p,p-isopropilidendifenol",
isopropyl iodide,yoduro de isopropilo,
isopropyl mercaptan,isopropilmecaptano,
2-isopropyl-5-methylbenzoquinone,2-isopropil-5-metilbenzoquinona,
"5-isopropyl-2-methyl-1,3-cyclohexadiene","5isopropil-2-metil-1,3-ciclohexadieno",
3-isopropyl-6-methylene-l-cyclohexene,3isopropil-6-metilen-l-ciclohexeno,
1-isopropyl-2-methylethylene,1-isopropil-2metiletileno,
1-isopropyl-3-methyl-5-pyrazolyl dimethylcarbamate,dimetilcarbamato de 1-isopropil-3-metil-5-pirazolilo,
2-isopropylnaphthalene,2-isopropilnaftaleno,
isopropylmyristate,miristato de isopropilo,
isopropyl nitrate,nitrato de isopropilo,
isopropyl palmitate,palmitato de isopropilo,
isopropyl percarbonate,percarbonato de isopropilo,
isopropyl peroxydicarbonate,peroxidicarbonato de isopropilo,
"m,p-isopropylphenol","m,p-isopropilfenol",
o-isopropylphenol,o-isopropilfenol,
isopropyl-N-phenylcarbamate,N-fenilcarbamato isopropilo,
N-isopropyl-N'-phenyl-p-phenylenediamine,N'-fenil-p-fenilendiamina N-isopropilo,
4-isopropylpyridine,4-isopropilpiridina,
isopropyl titanate,titanato de isopropilo,
isopropyltoluene,isopropiltolueno,
"isopropyl-2,4,5-trichlorophenoxyacetate","isopropil-2,4,5-triclorofenoxiacetato",
isopropyltrimethylmethane,isopropiltrimetilmetano,
isopulegol,isopulegol,
isoquinoline,isoquinoleína,
"1,3-isoquinolinediol","1,3-isoquinolinediol",
isosafrole,isosafrol,
isosorbide,isosórbido,
isostearic acid,ácido isoesteárico,
isosterism,isosterismo,
isostilbene,isoestilbeno,
isotactic polymer,polimero isotáctico,
isotherm,isoterma,
isotone,isótopo,
isotonic,isotónico,
isotope,isótopo,
isotropic,isótropo,
"isovaleraldehyde, isovaleric aldehyde",aldehido isovaleridnico,
isovaleric acid,ácido isovaleridnico,
isovaleryl chloride,cloruro de isovaleroilo,
isovaleryl-p-phenetidine,isovaleril-p-fenetidina,
itaconic acid,ácido itacónico,
Ivanov reagent,reactivo de Ivanov,
J acid,"J, Acido",
J acid urea,urea del ácido J,
Jacobsen rearrangement,transposición de Jacobsen,
jamolin,jamolina,
Janovsky reaction,reacción de Janovsky,
Japan wax,cera del Japón,
Japp-Klingemann reaction,reacción de JappKlingemann,
jar mill,molino de botella,
jasmine aldehyde,aldehído,
jazmínico jasmone,jazmona,
jatrophone,jatrofona,
javel water,agua de javel,
jelly,jalea,
jet fuel,combustible de reactor,
jojoba oil,aceite de jojoba,
Jones oxidation,oxidación de Jones,
jordan,jordan,
Joule-Thomas coefficient,coeficiente de Joule-Thomas,
Jourdan-Ullmann-Goldberg synthesis,síntesis de Jourdan-Ullmann-Goldberg,
 juglone,juglona,
juniper tar oil,aceite de brea de enebro,
jute,yute,
juvenile hormone,hormona juvenil,
K acid,ácido K,
kainite,kainita,
kalsomine,kalsomina,
kanamycin sulfate,sulfato de kanamicina,
kaolin,caolin,
kaolinite,caolinita,
kapok,capoc,
karaya gum,goma karaya,
Karl Fischer reagent,reactivo de Karl Fischer,
"""Katadyne"" process","método de ""Katadyne""",
kauri,kauri,
kauri-butanol value,indice kauri-butanol,
kcal,kcal,
K-capture,captura K,
Keene's cement,cemento de Keene,
kelp,quelpo,
Kelvin scale,escala Kelvin,
Kendall-Mattox reaction,reacción de Kendall-Mattox,
kepone,kepone,
keratin,queratina,
keratinase,queratinasa,
kernite,kernita,
kerogen,kerogeno,
kerosen,keroseno,
ketene,cetena,
ketimine,cetimina,
4-ketobenzotriazine,4-cetobenzotriazina,
?-ketoglutaric acid,ácido ?-cetoglutárico,
?-ketoglutaric acid,ácido ?-cetoglutárico,
ketohexamethylene,cetohexametileno,
ketone,cetona,
"ketone, Michler's",cetona de Michler,
ketonimine dye,colorantes de cetonimina,
?-ketopropionic acid,ácido ?-cetopropióni-co,
y-ketovaleric acid,ácido X-cetovalérico,
Keyes process,proceso Keyes,
Kick's law,ley de Kick,
kier,autoclave,
kieselguhr,kieselguhr,
kieserite,kieserita,
Kiliani-Fischer synthesis,sintesis de KilianiFischer,
"""killed"" steel",acero reposado,
kiln,horno,
kilogram,kilogramo,
kinematic viscosity,viscosidad cinemática,
"kinetics, chemical",quimica cinética,
kinetic theory,teoria cinética,
kinetin,kinetina,
king's green,verde real,
kinin,kinina,
Kishner cyclopropane synthesis,sintesis de ciclopropano de Kishner,
Kjeldahl test,prueba de Kjeldahl,
Klein's reagent,reactivo de Klein,
kneading,amasado,
knock,detonación,
Knoevenagel condensation; Doebner modification,condensación de Knoevenagel; modificación de Doebner,
Knoop hardness,dureza Knoop,
Knoop scale,escala de Knoop,
Knoop-Oesterlin amino acid synthesis,sínte sis de aminoácidos de Knoop-Oesterlin,
Knorr pyrazole synthesis,sintesis de pirazoles de Knorr,
Knorr pyrrole synthesis,sintesis de pirroles de Knorr,
Knorr quinoline synthesis,sintesis de quinoleina de Knorr,
Koch acid,Acido de Koch,
Koch-Haaf carboxylations,carboxilaciones de Koch-Haaf,
Kochi reaction,reacción de Kochi,
Koenigs-Knorr synthesis,sintesis de Koenigs-Knorr,
kojic acid,Acido cójico,
kola,kola,
Kolbe electrolytic synthesis,sintesis electrolitica de Kolbe,
Komarowsky reaction,reacción de Komarowsky,
Kondakov rule,regla de Kondakov,
,,
,,
korax,korax,
Kostanecki acylation,acilación de Kostanecki,
Krafft degradation,degradación de Krafft,
kraft paper,papel kraft,
Krebs cycle,ciclo de Krebs,
Krohnke aldehyde synthesis,sintesis de aldehidos de Krohnke,
Kroll process,método Kroll,
krypton,kriptón,
krypton 85,kriptón 85,
krypton 86,kriptón 86,
kryptonates,kriptonatos,
Kucherov reaction,reacción de Kucherov,
Kuhn-Roth method for C-methyl determination,método para la determinación de C-metilo de Kuhn-Roth,
Kuhn-Winterstein reaction,reacción de Kuhn-Winterstein,
Kurrol's salt,sal de Kurrol,
kyanite,cianita,
kynurenine,quinurenina,
labile,lábil,
laboratory conditions,condiciones de laboratorio,
laboratory machinery,maquinaria de laboratorio,
label,etiqueta,
laccase,lacasa,
lac dye,laca colorante,
lachrymator,lacrimógeno,
L acid,ácido L,
lacmoid,lacmoide,
lacquer,laca,
lactalhumin,lactoalbúmina,
Lactam,lactama,
lactase,lactara,
lactic acid,ácido láctico,
lactic acid dehydrogenase,ácido láctico deshidrogenasa,
lactogenic hormone,hormona lactogénica,
lactoglobulin,lactoglobulina,
lactose,lactona,
lactonitrile,lactonitrilo,
lactose,lactosa,
lac wax,cera de laca,
LAD,DLA,
ladder polymer,polímero escalonado,
Ladenhurg rearrangement,trasposición de Ladenburg,
ladle,caldero de colada,
lagoon,laguna,
laid (papermaking),papel configurado,
lake,laca (de pintor),
Lake Red carbon,rojo de laca carbono,
lamepon,lamepon,
laminate,laminado,
lampblack,negro de humo,
land,parte destalonada,
langheinite,langbeinita,
lanolin,lanolina,
lanosterol,lanosterol,
lanthana,lantana,
lanthanide series,serie de los lantanoides,
lanthanum,lantano,
lanthanum acetate,acetato de lantano,
lanthanum ammonium nitrate,nitrato de lantano y amonio,
lanthanum antimonide,antimoniuro de lantano,
lanthanum arsenide,arseniuro de lantano,
lanthanum carbonate,carbonato de lantano,
lanthanum chloranilate,"cloranilato de lantano,",
lanthanum chloride,cloruro de lantano,
lanthanum fluoride,fluoruro de lantano,
lanthanum nitrate,nitrato de lantano,
lanthanum oxalate,oxalato de lantano,
lanthanum oxide,óxido de lantano,
lanthanum phosphide,fosfuro de lantano,
lanthanum sesquioxide,sesquióxido de lantano,
lanthanum sulfate,sulfato de lantano,
lanthanum trioxide,trióxido de lantano,
lanthionine,lantionina,
lard,"lardo, manteca",
lard oil,aceite de manteca de cerdo,
larvicide,larvicida,
laser,láser,
latent heat,calor latente,
latent solvent,disolvente latente,
laterite,laterita,
latex,látex,
latex paint,pinturas de látex,
lattice,red cristalina,
laudanidine,laudanidina,
laudanum,láudano,
laughing gas,gas hilarante,
laundry sour,neutralizador de lavandería,
lauraldehyde,aldehído láurico,
Laurent's acid,ácido de Laurent,
lauric acid,ácido láurico,
laurone,laurona,
N-lauroyl-p-aminophenol,N-lauroyl-p-aminofenol,
lauroyl chloride,cloruro de lauroilo,
lauroyl peroxide,peróxido de lauroilo,
N-lauroylsarcosine,N-lauroilsarcosina,
lauryl acetate,acetato de laurilo,
lauryl alcohol,alcohol laurílico,
lauryl aldehyde,aldehído laurílico,
lauryl bromide,bromuro de laurilo,
lauryl chloride,cloruro de laurilo,
lauryldimethylamine,laurildimetilamina,
lauryldimethylamine oxide,óxido de laurildimetilamina,
lauryl lactate,lactato de laurilo,
lauryl mercaptan,laurilmercaptano,
lauryl methacrylate,metacrilato de laurilo,
lauryl pyridinium chloride,cloruro de laurilpiridinio,
lauryl pyridinium-5-chloro-2-benzothiazyl sulfide,5-cloro-2-benzotiazilsulfuro de laurilpiridinio,
lautal,lautal,
lava,lava,
lavender oil,"aceite de lavanda, aceite de espliego",
lawrencium,lawrencio,
leaching,lixiviación,
lead,plomo,
lead acetate,acetato de plomo,
"lead alkyl, mixed",mezcla de plomo alkilo,
lead antimonate,antimonio de plomo,
lead arsenate,arseniato de plomo,
lead arsenite,arsenito de plomo,
lead azide,azida de plomo,
lead-base Babbitt,metal Babbit con base de plomo,
lead biorthophosphate,biortofosfato de plomo,
"lead, blue",plomo azul,
lead borate,borato de plomo,
lead borosilicate,borosilicato de plomo,
lead bromate,bromato de plomo,
lead bromide,bromuro de plomo,
lead carbonate,carbonato de plomo,
lead carbonate,carbonato de plomo,
"lead carbonate, basic",carbonato básico de plomo,
lead chloride,cloruro de plomo,
lead chlorosilicate complex,complejo de clorosilicato de plomo,
lead chromate,cromato de plomo,
lead coating,plomeado,
lead cyanide,cianuro de plomo,
lead dimethyldithiocarbamate,dimetilditiocarbamato de plomo,
lead dioxide,dióxido de plomo,
lead dross,escoria de plomo,
lead electrolytic,plomo electrolítico,
lead ethylhexoate,etilhexoato de plomo,
lead flake,plomo de escamas,
lead fluoborate,fluoborato de plomo,
lead fluoride,fluoruro de plomo,
lead fluosilicate,fluosilicato de plomo,
lead formate,formiato de plomo,
"lead fumarate, tetrabasic",fumarato tetrabásico de plomo,
lead glass,vidrio de plomo,
lead hydroxide,hidróxido de plomo,
lead hyposulfite,hiposulfito de plomo,
lead iodide,yoduro de plomo,
lead linoleate,linoleato de plomo,
lead malate,maleato de plomo,
lead metavanadate,metavanadato de plomo,
lead molybdate,molibdato de plomo,
lead monohydrogen phosphate,fosfato monohidrógeno de plomo,
lead mononitroresorcinate,mononitrorresorcinato de plomo,
lead monoxide,monóxido de plomo,
lead f3-naphthalenesulfonate,X-naftalensul-fonato de plomo,
lead naphthenate,naftenato de plomo,
lead nitrate,nitrato de plomo,
"lead nitrite, basic",nitrito básico de plomo,
lead ocher,ocre de plomo,
lead octoate,octoato de plomo,
lead oleate,oleato de plomo,
lead orthoarsenate,ortoarseniato de plomo,
"lead orthophosphate, normal",ortofosfato de plomo normal,
lead orthosilicate ortosili,cato de plomo,
"lead oxide, black",óxido negro de plomo,
"lead oxide, brown",óxido pardo de plomo,
"lead oxide, hydrated",óxido hidratado de plomo,
"lead oxide, red",óxido rojo de plomo,
"lead oxide, yellow",óxido amarillo de plomo,
lead perchlorate,perclorato de plomo,
lead peroxide,peróxido de plomo,
lead phenate,fenato de plomo,
lead phenolsulfonate,"fenolsulfonato de plomo,",
lead phosphate,fosfato de plomo,
"lead phosphate, dibasic",fosfato dibásico de plomo,
"lead phosphite, dibasic",fosfato dibásico de plomo,
"lead phthalate, dibasic",ftalato dibásico de plomo,
lead plaster,empasto de plomo,
lead protoxide,protóxido de plomo,
"lead, red",plomo rojo,
lead resinate,resinato de plomo,
lead safcylate,salicilato de plomo,
